"China (export)","Maaden","Mosaic","OCP","PhosAgro/EuroChem"
3877,2361,4516,1894,2758
3501,1950,4562,2278,2435
3761,1127,4158,1719,2516
4601,1923,3680,1984,3455
4719,1323,4297,2566,2968
3575,1158,4097,1662,2421
4409,1237,4649,2163,2934
3918,1390,4159,1776,2958
2896,1577,4283,2570,2616
4017,1055,3691,1920,2807
4231,868,4070,1871,1586
4682,1313,4262,2108,2879
3493,1068,4355,1675,2674
3661,1357,4471,1310,2431
4472,1612,4369,1995,2703
3973,1429,3576,2145,3368
4361,1014,4147,1937,3263
4121,1427,4091,1173,2705
3699,1521,5295,1835,3567
4007,1396,4277,2071,3349
3654,1452,4103,1879,2802
3879,931,3946,1705,2813
4784,1404,4342,2431,2708
4146,1552,4490,2238,2877
3575,1073,4205,1968,3012
3939,1830,5262,1913,2596
4175,1563,4829,2056,3886
3585,1492,4185,2801,2580
3028,1137,4545,2150,2899
3984,1170,4119,1819,2731
3725,1854,3964,1826,1931
3620,1100,4316,1935,2566
3652,1493,4282,1090,2758
4043,1572,4504,2652,3007
3894,2150,4370,1705,2376
3689,1485,3387,1892,2717
3294,1245,4171,2865,3673
3505,1637,4317,1969,2344
4469,1447,4069,1007,2608
4244,1323,3974,1486,2646
3394,1391,3479,1711,3040
3869,2079,4181,2169,2493
3797,1172,4521,2568,2770
3583,1326,4173,1950,3098
3954,1396,5260,2107,2953
4205,1913,4460,1884,2192
3750,1335,4164,1043,2523
3907,2271,4596,2001,2889
3741,1648,4733,1888,2928
4210,1079,4878,2589,2542
4076,1408,4433,2519,2954
3402,1430,4841,1646,2362
4416,1286,4743,2295,2951
3876,1356,4151,1948,2550
4032,712,5240,1717,2487
3790,2056,4052,2299,2561
4119,1996,4951,2618,2885
3088,638,3942,1853,2362
3750,1288,5008,2963,2618
4186,678,4264,2084,2678
2840,787,4509,939,2838
3444,1341,4098,1868,2947
3279,1431,4251,1909,2367
3695,1128,4618,937,2656
3680,373,3421,1675,1721
3956,1348,4148,1920,3581
3869,1521,4670,1897,3010
3305,908,5086,1824,3361
4243,1102,3792,2086,3019
3746,650,4420,2006,2872
3756,1154,4675,1821,2630
4108,1264,4320,2063,2738
4099,1110,4167,1827,2789
4364,1552,4508,1872,2621
3573,1561,4188,1678,2723
3426,1391,4374,1913,2385
3987,1255,4352,1994,2089
4024,1232,4527,1469,2705
3567,781,4144,1533,2656
3792,1357,3277,2040,3441
3934,2043,3724,2036,2416
3878,2197,5344,1875,2937
3605,1281,3956,1697,3015
3855,937,3623,2049,2409
4870,1175,5839,1775,2880
3651,1023,4497,2521,2433
4886,1170,4513,1933,2885
3797,760,3810,1278,2658
2864,1386,3557,1697,3624
3681,1368,4262,1932,2410
4037,768,4588,1303,2505
4233,1047,3827,2085,3698
3639,1007,5019,1653,2547
4215,466,4372,2034,2771
3544,628,3840,1364,2106
3698,656,4781,2387,3017
3719,446,3999,2789,2512
3851,908,4504,2108,3621
4117,1424,4725,1690,3726
3538,1340,4415,1491,3103
3156,1314,4256,1760,2986
3718,1375,3635,2056,2745
4501,1354,3756,1059,2652
3928,1844,4300,2509,2943
5015,1212,5104,1922,2581
3695,1343,4926,2076,2919
3322,1200,4505,2025,2439
4034,2096,4543,1817,2532
3285,1304,4239,1676,1609
4072,1382,4504,1829,2851
3996,1113,4221,2042,2795
3741,2103,4372,2352,2716
3938,1015,4422,2026,1901
2989,1256,4498,1718,2907
4016,1699,5104,1510,3738
4058,1727,4442,2042,2861
4162,1137,4679,2360,2676
3408,1427,4411,2060,1758
3317,993,4346,1494,2942
4030,1159,4672,2129,2508
3890,1679,4561,1936,2184
3393,2162,4536,1997,2713
3762,1131,5270,2098,2578
4100,1274,4219,1827,2604
3915,1150,4347,2092,2869
4574,1454,4379,2602,3434
4083,2121,4474,1782,2809
3400,1485,4236,1603,2460
3158,1329,4460,1962,2724
4388,2093,4365,1813,2752
4095,1341,4582,2032,3453
3521,1225,3972,985,2681
3530,1312,4684,2772,2730
3833,453,4070,1732,2931
3637,1768,4208,991,2880
4009,1085,3497,2103,2909
3891,1392,4337,1441,2318
3719,1121,4252,2179,2270
4656,1451,5395,1989,2857
3665,1386,5155,2057,2442
4525,1115,4119,2660,2556
3857,1863,4959,2048,2898
4414,1213,4582,1902,3242
4219,2248,3748,1910,2842
3684,1633,4201,2167,2991
2745,449,4628,1627,2256
4611,908,4904,1838,2716
4083,2221,5072,2501,2672
3778,905,3966,1734,2916
3673,1128,4319,1890,2792
4067,1258,4951,2233,3323
4168,1529,4072,2187,2625
4912,2179,4724,1933,2990
4393,1179,3761,1800,2885
4193,2044,4274,2708,2658
3496,1186,4543,2055,3852
3540,929,3584,1002,2577
4126,1451,4691,2143,2231
3967,786,3333,1773,2332
3321,1028,3883,1816,2765
3893,1363,4468,2058,2543
4189,1093,3744,1966,2756
3068,804,3947,859,2198
3996,1066,5446,1813,2788
3417,371,3499,2060,2684
3179,873,4122,1424,2592
3531,357,4004,1718,1648
3675,646,4753,1863,2772
3955,792,4398,1896,2970
4504,1262,4026,2114,2648
3612,1720,3112,1811,2647
4046,770,4373,1729,2503
4178,1151,3724,1834,2415
3806,1540,3987,1504,2860
3658,875,4112,1933,3488
3806,983,4208,1673,2436
2877,1284,3988,2393,2851
3658,2061,4342,1815,2711
3472,1357,4619,1758,2408
4005,1312,4502,1566,2632
4028,1533,4192,2027,2808
3996,1422,4506,2068,2869
2917,1266,4521,2195,2572
4016,1845,3945,2393,2405
4152,1582,3815,1958,2823
3492,2065,3772,1043,1772
3637,354,3158,2037,2520
3823,276,4657,2088,2590
3566,1200,3968,2096,3214
3713,1149,3888,1920,2613
3356,1155,4620,1870,2978
3121,1097,3220,1873,2394
3550,1362,4172,2090,2541
3607,1047,4221,1653,2517
4377,1617,4430,1666,2568
2666,1197,4327,2366,2406
3625,866,4142,926,1705
5046,1518,4380,1997,2219
3495,1303,3678,2133,2630
3644,1715,3416,2028,2676
3440,1415,3944,2656,2196
4886,1792,4608,2118,2940
4541,1352,4622,2125,2974
3996,1333,4849,2485,2368
2815,1363,4275,2211,2640
4055,2048,4440,2040,3313
3448,1921,4975,1894,2509
3786,1823,4251,1995,2777
4594,2140,4357,1695,2480
4148,1134,4798,2198,2720
4138,1163,4556,1712,2692
4027,1170,4462,2156,2576
4037,1084,4877,1876,3503
3945,907,3960,1956,2581
4441,1365,3634,1676,2679
3235,963,3833,1514,3099
2804,1357,3801,1773,2098
4570,2180,4433,1644,2762
3720,1089,4100,2854,3127
3857,1084,5188,1695,2468
3484,1116,4045,1626,1935
4282,1148,4796,2312,2189
4801,1183,4414,2082,2919
4104,1245,5074,1873,3614
3792,1306,4320,1957,2720
3884,1243,3802,1632,2322
3536,1441,4394,1369,2777
3635,1275,4227,1880,2245
3820,1685,4693,1786,3187
4625,1378,5314,2164,2681
4011,1104,4078,1884,2177
3787,1701,4141,2674,2569
3733,1281,4331,1781,1737
4140,957,3705,1629,2328
3688,1099,4381,1789,1906
3472,1531,3903,1655,1991
3886,1449,4282,2055,2647
3857,1384,3747,2528,2851
3764,2298,4586,1369,2934
3144,1597,4492,2213,2568
3462,1751,4042,2380,2461
3960,1540,4251,1806,2466
3662,1035,4306,1681,2062
4196,1334,3997,1781,2286
3965,1502,4587,2096,2940
3987,800,4079,1948,2809
3099,1244,4172,1733,2748
3137,998,4319,1726,2497
3793,1302,4455,1620,2753
3893,1401,4180,1950,2590
3480,1053,4318,1732,2610
3866,1826,4257,2007,2786
3692,1511,4361,2133,3085
4024,1390,4508,2120,2718
4172,1626,3707,2173,3049
3695,1360,4221,1813,3612
3485,664,4476,950,2362
3588,1277,4329,1017,2067
3211,1206,4072,2613,2563
3739,1357,5238,1610,2087
3360,1195,4251,2400,2775
3894,1740,4236,1888,2686
3767,922,3988,1873,2640
4280,1796,4480,2439,2746
4626,1320,4628,1886,2992
4262,1603,4468,1881,3629
2810,1309,3459,1926,2659
2959,1348,4441,1417,2667
4205,671,4514,1647,3158
3686,436,4231,1821,2723
4036,1175,4590,2204,3004
3937,1209,4842,1640,2770
3458,1745,4280,1954,2460
3554,1057,3548,1880,3148
3982,1149,4484,1794,2839
3490,1962,4098,1745,2625
4036,1155,4625,1996,3220
3725,1427,4004,2186,2906
3630,1114,3645,1423,1695
3732,1456,4501,2539,2439
3779,1339,4482,2036,3039
4083,1157,4236,1812,3318
3682,1103,4759,1792,3481
4088,1441,4675,1866,2947
3900,384,4043,1920,2903
4259,911,4067,1708,2726
3175,1110,3651,1742,2291
3170,1347,5509,3130,2277
3498,1752,4124,1259,2607
2830,1348,5092,1877,2827
3589,1363,3442,1775,3699
3775,2084,4580,1893,2460
4132,1173,4043,1943,2725
3776,1197,4102,1391,2377
3280,1662,4274,1713,2918
3843,1403,4642,1371,2975
4160,1250,4506,2210,2975
3830,1327,4017,1704,2731
3785,1948,3990,1929,2574
3439,1392,4205,1916,2946
3938,1562,3519,1798,2516
4081,356,4333,1946,2805
3554,1211,4921,1347,2427
3581,1095,4483,1745,3196
3969,1867,4267,1632,2939
4171,1519,4519,1951,3320
4477,1116,4143,2165,2726
3639,937,4649,1908,2540
3664,1900,3963,1607,2552
4001,1400,4136,1927,1855
3848,654,4411,1895,2579
3419,1177,4011,1810,2222
2968,643,4113,2024,2888
4266,1258,4609,2893,2639
3792,1316,4275,2760,2282
3903,1191,4308,1922,2701
3485,1941,4075,1857,2790
3989,403,5057,1911,2880
3889,1210,4706,2853,2698
4027,1240,4745,2114,3083
3774,1152,5207,1838,2448
3272,1510,4619,2192,2655
4334,1873,4967,1790,2591
4164,1225,5285,1779,3511
4018,2156,4712,2125,2876
3869,378,4216,2068,2932
4795,1204,4429,1868,2726
3646,1370,4751,1617,2998
4003,2211,4453,1878,2532
2829,1481,4407,1036,2798
3726,662,4226,2528,2973
3362,1348,4251,1690,2799
3711,1451,4763,2604,2673
2842,1295,3339,1916,2567
3900,1162,3371,2089,2582
4488,1154,4698,1912,2276
3470,849,3943,1893,2614
4157,1426,3909,2144,2717
3575,1368,3702,1327,2469
3727,799,4397,1795,2598
4556,1420,5373,2114,3421
3529,903,4141,1982,3344
4068,1467,3258,1913,3502
3635,1388,4505,2771,2719
3960,2160,4172,2535,3631
3434,1258,4315,1874,3220
3444,857,4090,1689,2523
4350,1053,3560,1045,2777
4822,1415,3759,1840,2705
3570,1002,4043,1705,3016
4141,706,3930,2162,2990
4394,1104,4021,2277,2363
3800,1087,3944,1911,2623
4641,1360,5140,1783,2579
3684,1224,4359,2424,2436
3313,1051,4724,1885,2856
3563,1099,4322,2213,2454
3725,1409,4293,1370,3486
4802,1547,4007,1847,2334
3777,1343,4135,1761,2319
3830,1327,5018,1997,2847
4018,474,4511,1643,2872
3480,1996,4750,1863,3562
3927,1358,4225,1973,3203
4396,1396,4412,1764,2745
3346,1401,4192,2063,2997
4097,1490,4591,1541,2766
3264,1520,4523,1812,2716
4031,1125,4319,1352,2666
3695,1394,4196,1059,2270
3642,1291,4273,2179,2432
3635,1521,4129,2035,3128
3659,1172,4016,2079,2528
4169,1358,4541,2069,2723
3880,1347,5181,1903,2966
3885,1116,3579,1341,2993
4745,2258,4737,1987,2143
3871,1042,4717,2034,2801
3431,1458,4692,2673,2743
3745,1367,4120,1437,3556
3747,265,5033,1878,3478
3419,1031,4128,967,2302
3672,647,4162,1845,2777
3283,1220,3953,1801,2500
3670,421,3866,1880,2368
4725,1888,4179,1669,2757
3975,1324,4531,1828,2801
3400,1020,4550,1672,2729
3682,1238,4743,1923,2922
4518,997,4113,1929,2649
3735,725,4124,1860,2634
3832,1234,4216,1907,2753
3026,1170,4450,1732,3604
3503,357,4209,1980,3522
4165,1298,4043,1914,1633
3659,1821,4163,2052,3143
3794,1430,5398,1714,3762
3737,1227,3978,1377,2848
3881,1471,4681,1397,3671
3563,651,4430,1670,2980
2622,1257,4801,1910,2549
3765,799,3913,2051,2280
3648,1208,4107,1773,1694
3578,997,4147,1801,2245
3802,1035,4556,2095,2594
3547,753,3687,1982,2779
4131,1059,4271,1088,2330
3868,1385,4151,2062,2516
3916,1289,4739,1207,3052
4369,284,5104,1846,2814
3214,1317,3808,1054,2394
4414,257,3874,2630,2254
3598,1148,4090,2007,2666
3641,1123,4855,2096,2711
3347,1563,3843,2148,2701
3710,754,3842,1727,3173
3583,1183,4527,2068,3002
3951,1534,4942,1832,3405
2861,1447,4051,2237,2496
3483,983,4435,2148,2495
3479,1224,4040,1599,1999
3041,1222,4215,1326,2960
3812,1173,4300,2465,2896
3849,1459,4241,2017,2196
3682,1252,3711,1760,2724
3608,1161,4098,2586,3425
3409,1382,4021,1696,2742
5188,1484,4414,2331,2800
4638,1011,4024,1750,2487
4835,1116,4629,2621,2813
2960,377,4227,1814,2572
3576,1114,3481,2328,2598
3521,463,4258,2021,2579
3523,1641,4256,2054,2009
3696,1227,3925,1619,1664
3848,1123,3916,1418,2423
3689,1708,4159,1528,2921
3017,1368,4153,2149,2936
2843,1120,4169,1971,2921
3399,2069,4039,1222,2777
3743,1681,4575,2730,2648
3836,1538,4347,2216,2640
3725,632,4230,1698,2675
3710,1004,4421,2638,2415
4540,1418,4584,1850,2913
4280,1182,4734,2452,2790
3518,1424,4237,1658,2023
3772,1401,4439,2372,2402
3752,997,4602,2252,2354
3967,1111,5253,1646,2445
3858,360,4173,2424,3059
3269,1311,3998,1675,2753
3705,1213,4312,1986,3896
3643,1277,4137,2591,3323
2892,1229,4837,2479,2523
4007,1174,3662,2316,2193
4135,1088,4278,1767,3245
4156,1164,5066,2039,3024
3788,1416,4151,2031,2916
3961,1288,3925,1316,2553
3699,1077,5157,1972,2544
3610,1215,4582,1047,2574
4313,392,4568,1090,3149
3345,979,4768,2140,2956
4165,1104,4646,1979,2734
3199,1395,4371,1745,2548
3683,948,4180,1806,2814
3782,1498,4708,1770,2570
4309,1114,4568,2161,2674
3729,1070,4459,942,2602
3855,1065,4782,1822,2746
4201,495,4706,1892,3017
3944,1794,4197,1984,2497
2729,1025,3303,2143,1759
4138,1131,4288,1768,2648
3455,1406,3447,2075,2682
4097,497,4488,1801,2055
3492,1728,4599,1710,2451
3727,1158,3934,1754,2324
3682,2103,3495,2728,1996
3570,1803,3711,2025,2296
3689,1236,4026,1723,2544
4229,1136,4706,2891,3016
3483,1363,4768,2091,2179
4127,699,4192,1884,1808
3728,1257,4130,1896,1701
3825,1473,4286,2028,2094
3434,1446,4031,1650,2389
3636,1048,4453,2793,2597
3936,667,4503,2037,2827
3897,696,4253,2877,2241
3445,1715,3803,1499,2529
3947,663,4389,931,2671
3692,1393,5054,2101,2404
4624,1708,4715,1970,3327
4054,1421,4481,2076,2918
3978,995,4500,1820,2726
3767,1605,4549,2092,2901
3846,278,5285,1355,2854
3633,1247,4118,1872,2670
3430,1039,4434,1589,2442
4542,1083,4289,1429,2793
3930,1514,4435,1835,3003
4082,1412,4195,1699,2824
3462,1232,4750,1753,3471
3567,1173,3861,1736,3177
3718,1128,3723,2035,2657
3729,1472,3814,2008,2361
3887,1356,4404,2864,2557
2854,1097,4050,1913,2680
3642,1111,5211,1882,3631
3517,1487,3743,1963,2556
4499,1265,4683,1860,2679
3833,1248,4368,2226,2415
4064,1428,4316,1670,2584
4069,1006,4899,1796,2257
3766,1153,4229,1959,2686
4010,1116,4205,1818,2586
4340,1355,3935,2119,3250
4478,2035,4225,2668,3421
3911,1513,5177,2553,2854
4302,1320,4193,2837,3327
3763,1396,4581,2549,2441
5130,1238,4814,1926,3226
2915,756,4730,1949,2602
3307,1169,4006,1892,3547
4841,1456,5240,1838,2782
4514,1766,4901,2353,2459
3989,1020,3932,1397,2991
3897,929,4701,1849,2896
3465,1145,4294,2089,2608
3489,441,4146,1936,2674
3462,1525,4410,1588,3264
2899,1392,4209,2011,2528
3981,1174,4754,2370,1887
4063,2308,5361,2993,2835
3898,364,4380,1982,2641
3119,1230,4346,1805,2844
3905,490,4156,1869,2462
3621,1377,3807,1789,2635
3721,1266,4067,1743,2491
3540,1089,4440,1730,2834
3808,1211,3880,1732,2593
3638,1141,4477,1795,2785
4263,1492,4823,1675,3900
3756,1170,4573,1202,3010
3674,1091,4513,2051,2795
3967,1265,4491,1838,2864
3226,968,3695,1962,2516
4276,1127,4399,1329,2891
4401,1259,4001,1542,2618
4317,1568,5161,1853,3475
3617,1368,4897,2221,2818
4466,1054,3960,2101,2463
3829,1175,4514,2115,3193
3965,1608,3608,2056,3060
4033,2187,3806,1960,2539
4243,1650,4357,1700,2760
3305,1333,4544,2017,1893
3726,1643,4198,1693,2631
3861,1375,4089,1732,2719
3477,1042,3132,1850,2663
3128,1267,5097,2123,2778
3536,1958,4857,1330,2396
3926,2130,4540,2032,2234
3865,1348,4140,1698,2776
3838,2180,4350,1890,2184
3593,1301,3832,1919,3073
3611,1153,5019,3043,2679
3596,1737,4133,1661,3099
3513,1310,3917,891,2554
3996,920,3796,1312,2280
3819,1580,4478,2737,3342
3801,898,3412,1844,2753
3570,1118,4241,1959,2441
3888,647,5221,2008,2787
3545,1199,3314,2357,2457
4337,675,4327,1821,2847
3696,1306,5020,1818,2711
3196,347,3792,1645,2229
3962,1278,4729,2021,2802
3910,1295,4430,1323,2697
3853,1789,4724,2145,2689
3513,1137,4466,1612,2902
3802,1790,4148,1955,2164
4137,1172,3761,1784,1982
3517,916,3350,1255,2723
3502,1127,4423,2152,3080
3817,1197,3602,2430,2046
3453,1743,3939,2368,2988
3272,1255,3726,1640,3198
4118,1133,4423,1877,1914
3116,1241,4563,1493,3798
4243,1307,4069,2535,2621
3424,1080,4843,1653,2637
4120,1201,4624,2041,3129
4038,1272,4710,2082,2753
4095,1185,4029,1778,2788
3906,1527,4276,2024,2398
4347,1654,4689,1865,2665
3795,1164,4014,2679,2371
3909,1200,3386,1988,1803
3614,1119,5345,1887,2696
4409,1113,4439,2345,2986
3874,1001,4130,1937,2432
4449,1117,3994,1814,2401
3744,1266,4048,911,2862
3486,1504,4604,2419,3339
4012,2173,4775,2049,2777
3827,1285,4370,981,1813
4359,1651,4516,2522,2749
3725,1131,4380,2149,1834
3746,888,4240,1785,1942
3671,2070,4084,1233,2222
3408,1249,4427,2873,2377
3640,1088,3278,1583,2950
3739,1708,4324,1884,2542
3916,393,3507,2144,2725
3741,1372,4588,1574,2534
4124,393,3704,1388,2724
4040,1134,4549,1649,2174
3524,1324,4093,1728,2498
4853,1815,5173,2177,3483
3770,1955,4244,1721,2739
3813,1259,4972,1963,2487
3725,1430,4013,1485,3061
3407,1266,4645,1857,3086
3513,1125,4370,1736,2538
3880,904,4276,1557,2597
4042,1179,4460,1803,3237
3808,1036,4148,2149,2779
3506,967,4517,1930,2850
3331,1538,4576,1827,2831
3977,1839,4301,2499,1904
2919,1297,4194,1846,2909
3134,1600,4595,1740,2196
3577,1718,4295,1623,1913
3713,1036,4244,2416,3346
4026,920,4424,1850,2862
3236,584,3882,1932,1599
3662,1359,3677,2682,2969
3021,1083,4720,2003,3822
2980,393,4583,2645,2744
4190,1306,4097,1686,2623
3456,254,3728,967,2632
3778,1660,4191,2070,3370
4000,1046,4536,1954,2575
4279,2086,4550,1996,3148
3926,1355,4289,2043,2842
3707,1103,4920,1042,2249
4345,2200,4196,2005,2088
3160,946,4091,1999,1883
3677,649,3984,1436,2394
3591,1277,4634,1635,2854
3770,894,4447,2063,2868
3897,1532,4585,2875,3510
4133,1118,4374,2140,3007
4231,1332,4259,2619,3444
4028,1304,4732,2086,1768
3340,1541,4114,1317,1723
3487,1145,4052,1025,2602
4767,1124,4618,1940,2556
4224,1473,4297,2226,2750
4110,1261,4493,1867,1791
3867,1355,3860,2104,2937
4197,667,4381,1343,2648
3075,1553,5039,1713,2717
4249,1126,4270,1896,2589
4022,398,4424,2001,2994
3036,1111,4431,2155,1833
4052,1465,4020,2761,2300
3486,1929,4002,1897,2981
4125,1151,4271,1769,2969
3586,1237,4790,1916,2762
3661,1139,4130,2775,2705
4300,1130,4314,1976,2522
3373,1313,3872,1553,2571
3968,791,4348,1136,2135
3919,1251,4978,1938,2937
3590,853,4338,1583,2482
3777,1139,4568,1737,2910
3848,1383,4045,1998,2802
3880,628,4020,1940,2957
4851,974,5160,1820,3628
4096,683,4336,1374,2943
3363,1210,3861,1780,2869
4284,1542,4725,1892,2690
3704,1507,4779,1852,2526
3812,1278,4578,1352,2736
3160,1316,4699,2113,2214
3863,1322,4146,1565,2736
3245,1018,4066,2197,2601
4539,2358,4895,2078,3247
3557,1384,4193,2527,3721
3527,1018,3971,1613,2639
3185,1093,4406,2859,2787
3955,1163,3512,1062,2791
3818,1345,4330,2176,2190
2818,1284,4153,966,1786
3409,1245,3956,1942,2715
2768,1261,3836,1032,2431
3283,997,3487,1697,2645
3441,1564,4077,938,2815
4207,1291,5018,1837,3583
2965,1286,4392,1957,3028
3931,1292,4969,1855,2364
4640,1070,3948,2154,2638
3666,980,3831,1988,2278
3983,1058,4347,2082,2669
3882,1271,4514,1856,2661
2987,1815,4668,2061,3009
3925,2091,4000,1763,2531
4033,2291,4426,2776,3162
4068,977,4558,1499,2648
3282,1129,4375,858,2612
3811,982,3997,2415,3356
2856,1166,4050,1329,2608
3398,1349,3927,1087,1848
2760,1803,4083,1861,2778
3479,1012,3740,1465,2394
3879,943,4807,1693,3020
4021,1504,5367,2615,2925
4519,384,5432,1065,3260
4031,1253,3802,2473,2560
3957,1358,4412,1797,2579
